,tract,serial_number,repeat_index,num_people,household_income,num_vehicles
4516,1000,2011000295450,0,2,40000+,2
4517,1000,2011000296628,0,1,40000+,1
4518,1000,2011000298551,0,3,40000+,3
4519,1000,2011000299214,0,1,40000+,1
4520,1000,2011000300653,0,2,<=40000,2
4521,1000,2011000307775,0,1,40000+,1
4522,1000,2011000309019,0,2,40000+,1
4523,1000,2011000312979,0,3,<=40000,1
4524,1000,2011000318689,0,1,40000+,2
4525,1000,2011000321936,0,1,<=40000,2
4526,1000,2011000325882,0,1,40000+,1
4527,1000,2011000326404,0,4+,40000+,3
4528,1000,2011000331718,0,1,40000+,1
4529,1000,2011000332766,0,1,<=40000,0
4530,1000,2011000339820,0,2,<=40000,2
4531,1000,2011000339820,1,2,<=40000,1
4532,1000,2011000340238,0,1,<=40000,0
4533,1000,2011000340238,1,1,<=40000,1
4534,1000,2011000342953,0,2,40000+,2
4535,1000,2011000342953,1,2,40000+,1
4536,1000,2011000344420,0,1,<=40000,1
4537,1000,2011000345262,0,1,<=40000,1
4538,1000,2011000345262,1,1,<=40000,1
4539,1000,2011000345583,0,1,<=40000,1
4540,1000,2011000348233,0,1,<=40000,1
4541,1000,2011000355207,0,4+,40000+,1
4542,1000,2011000356572,0,3,<=40000,1
4543,1000,2011000356572,1,3,<=40000,2
4544,1000,2011000360797,0,4+,<=40000,2
4545,1000,2011000365617,0,3,<=40000,2
4546,1000,2011000365617,1,3,40000+,0
4547,1000,2011000365995,0,1,<=40000,2
4548,1000,2011000367062,0,4+,40000+,1
4549,1000,2011000381707,0,3,<=40000,2
4550,1000,2011000381707,1,3,<=40000,3
4551,1000,2011000381707,2,3,40000+,1
4552,1000,2011000381707,3,3,<=40000,2
4553,1000,2011000394685,0,1,<=40000,1
4554,1000,2011000395381,0,2,<=40000,3
4555,1000,2011000401039,0,2,<=40000,2
4556,1000,2011000405756,0,1,<=40000,0
4557,1000,2011000410423,0,1,40000+,1
4558,1000,2011000410608,0,1,<=40000,1
4559,1000,2011000423268,0,1,<=40000,1
4560,1000,2011000424268,0,1,<=40000,1
4561,1000,2011000427477,0,4+,40000+,3
4562,1000,2011000431883,0,4+,<=40000,5
4563,1000,2011000431883,1,4+,40000+,1
4564,1000,2011000437374,0,3,40000+,1
4565,1000,2011000437518,0,4+,40000+,3
4566,1000,2011000443740,0,2,40000+,1
4567,1000,2011000445964,0,1,<=40000,1
4568,1000,2011000447304,0,3,<=40000,2
4569,1000,2011000449938,0,1,40000+,1
4570,1000,2011000457744,0,4+,<=40000,2
4571,1000,2011000457744,1,4+,<=40000,1
4572,1000,2011000457744,2,4+,40000+,2
4573,1000,2011000458887,0,2,40000+,2
4574,1000,2011000461045,0,1,40000+,1
4575,1000,2011000466380,0,2,<=40000,2
4576,1000,2011000466913,0,4+,40000+,3
4577,1000,2011000467313,0,3,<=40000,3
4578,1000,2011000467976,0,4+,<=40000,1
4579,1000,2011000468392,0,2,40000+,4
4580,1000,2011000470426,0,3,<=40000,2
4581,1000,2011000470426,1,3,<=40000,0
4582,1000,2011000470426,2,3,<=40000,3
4583,1000,2011000471723,0,4+,40000+,0
4584,1000,2011000472777,0,4+,<=40000,1
4585,1000,2011000475032,0,4+,40000+,2
4586,1000,2011000476641,0,1,40000+,1
4587,1000,2011000476641,1,1,<=40000,1
4588,1000,2011000478107,0,3,<=40000,0
4589,1000,2011000479727,0,1,<=40000,1
4590,1000,2011000483576,0,2,<=40000,2
4591,1000,2011000488148,0,4+,40000+,1
4592,1000,2011000488148,1,4+,40000+,3
4593,1000,2011000489854,0,1,<=40000,1
4594,1000,2011000489854,1,1,40000+,0
4595,1000,2011000494350,0,1,40000+,2
4596,1000,2011000494387,0,1,40000+,0
4597,1000,2011000496817,0,4+,<=40000,1
4598,1000,2011000501587,0,1,<=40000,1
4599,1000,2011000506382,0,3,<=40000,4
4600,1000,2011000506382,1,3,<=40000,2
4601,1000,2011000506382,2,3,40000+,2
4602,1000,2011000514724,0,2,40000+,1
4603,1000,2011000523960,0,2,<=40000,2
4604,1000,2011000523960,1,2,<=40000,3
4605,1000,2011000523960,2,2,<=40000,2
4606,1000,2011000527063,0,1,40000+,0
4607,1000,2011000527209,0,1,<=40000,1
4608,1000,2011000531452,0,3,40000+,1
4609,1000,2011000533578,0,2,<=40000,2
4610,1000,2011000541555,0,4+,40000+,1
4611,1000,2011000544832,0,3,<=40000,3
4612,1000,2011000547019,0,2,40000+,2
4613,1000,2011000550791,0,3,<=40000,2
4614,1000,2011000555346,0,3,40000+,3
4615,1000,2011000555895,0,3,<=40000,4
4616,1000,2011000558531,0,2,40000+,4
4617,1000,2011000568385,0,4+,<=40000,3
4618,1000,2011000571156,0,2,<=40000,2
4619,1000,2011000571156,1,2,40000+,3
4620,1000,2011000571156,2,2,40000+,2
4621,1000,2011000577103,0,2,<=40000,2
4622,1000,2011000577103,1,2,40000+,2
4623,1000,2011000579413,0,2,<=40000,1
4624,1000,2011000583228,0,4+,40000+,4
4625,1000,2011000583228,1,4+,<=40000,2
4626,1000,2011000583228,2,4+,<=40000,1
4627,1000,2011000587507,0,2,<=40000,1
4628,1000,2011000588287,0,4+,40000+,1
4629,1000,2011000588373,0,3,<=40000,3
4630,1000,2011000590285,0,2,<=40000,1
4631,1000,2011000591029,0,2,<=40000,3
4632,1000,2011000594577,0,2,40000+,2
4633,1000,2011000598358,0,2,40000+,1
4634,1000,2011000598358,1,2,40000+,2
4635,1000,2011000599090,0,1,40000+,0
4636,1000,2011000605281,0,2,40000+,1
4637,1000,2011000607503,0,3,<=40000,2
4638,1000,2011000609566,0,3,<=40000,2
4639,1000,2011000610536,0,4+,<=40000,3
4640,1000,2011000610536,1,4+,40000+,3
4641,1000,2011000610536,2,4+,<=40000,2
4642,1000,2011000612321,0,2,40000+,2
4643,1000,2011000612838,0,1,<=40000,1
4644,1000,2011000616706,0,4+,40000+,3
4645,1000,2011000618132,0,2,40000+,2
4646,1000,2011000619327,0,2,<=40000,0
4647,1000,2011000621604,0,1,<=40000,1
4648,1000,2011000629593,0,1,<=40000,0
4649,1000,2011000629593,1,1,<=40000,0
4650,1000,2011000632313,0,3,40000+,2
4651,1000,2011000633346,0,2,<=40000,2
4652,1000,2011000634625,0,2,40000+,2
4653,1000,2011000635369,0,4+,40000+,4
4654,1000,2011000638243,0,3,<=40000,2
4655,1000,2011000639317,0,2,40000+,2
4656,1000,2011000648042,0,2,40000+,2
4657,1000,2011000648042,1,2,<=40000,1
4658,1000,2011000652937,0,1,<=40000,1
4659,1000,2011000652937,1,1,40000+,1
4660,1000,2011000652937,2,1,<=40000,1
4661,1000,2011000657273,0,2,<=40000,1
4662,1000,2011000661472,0,2,40000+,1
4663,1000,2011000664817,0,3,40000+,1
4664,1000,2011000667216,0,1,<=40000,1
4665,1000,2011000675688,0,1,40000+,1
4666,1000,2011000683266,0,2,<=40000,2
4667,1000,2011000684406,0,4+,<=40000,1
4668,1000,2011000686602,0,1,<=40000,1
4669,1000,2011000688741,0,3,40000+,1
4670,1000,2011000688741,1,3,<=40000,3
4671,1000,2011000690560,0,2,<=40000,2
4672,1000,2011000697655,0,2,<=40000,2
4673,1000,2011000703371,0,1,<=40000,1
4674,1000,2011000705278,0,2,<=40000,2
4675,1000,2011000705997,0,2,<=40000,0
4676,1000,2011000705997,1,2,40000+,2
4677,1000,2011000705997,2,2,40000+,1
4678,1000,2011000706050,0,1,40000+,0
4679,1000,2011000706665,0,2,40000+,2
4680,1000,2011000708389,0,4+,<=40000,1
4681,1000,2011000708533,0,1,40000+,2
4682,1000,2011000714158,0,4+,40000+,5
4683,1000,2011000715084,0,3,<=40000,2
4684,1000,2011000723765,0,1,40000+,2
4685,1000,2011000730403,0,4+,40000+,2
4686,1000,2011000737853,0,4+,<=40000,0
4687,1000,2011000747491,0,2,40000+,2
4688,1000,2011000759741,0,2,40000+,2
4689,1000,2011000759870,0,4+,<=40000,2
4690,1000,2011000759870,1,4+,<=40000,3
4691,1000,2011000767693,0,2,<=40000,2
4692,1000,2011000768857,0,1,40000+,1
4693,1000,2011000775934,0,4+,40000+,4
4694,1000,2011000787621,0,4+,40000+,2
4695,1000,2011000787817,0,4+,40000+,2
4696,1000,2011000787817,1,4+,40000+,2
4697,1000,2011000791114,0,4+,40000+,2
4698,1000,2011000791114,1,4+,40000+,0
4699,1000,2011000793512,0,2,40000+,1
4700,1000,2011000795864,0,1,<=40000,2
4701,1000,2011000797927,0,2,<=40000,1
4702,1000,2011000805956,0,3,<=40000,2
4703,1000,2011000807310,0,1,<=40000,1
4704,1000,2011000808141,0,1,<=40000,1
4705,1000,2011000809675,0,1,<=40000,1
4706,1000,2011000817581,0,2,40000+,1
4707,1000,2011000818218,0,2,40000+,2
4708,1000,2011000828515,0,2,40000+,2
4709,1000,2011000830666,0,2,40000+,2
4710,1000,2011000832512,0,3,40000+,0
4711,1000,2011000832512,1,3,<=40000,2
4712,1000,2011000833613,0,1,<=40000,0
4713,1000,2011000841945,0,2,40000+,1
4714,1000,2011000843426,0,3,<=40000,1
4715,1000,2011000845786,0,2,<=40000,1
4716,1000,2011000847968,0,2,<=40000,2
4717,1000,2011000847984,0,1,40000+,0
4718,1000,2011000851981,0,2,40000+,2
4719,1000,2011000856043,0,3,<=40000,2
4720,1000,2011000859865,0,1,<=40000,0
4721,1000,2011000868888,0,2,40000+,1
4722,1000,2011000872132,0,1,40000+,2
4723,1000,2011000874979,0,2,<=40000,2
4724,1000,2011000878008,0,1,40000+,1
4725,1000,2011000878008,1,1,<=40000,0
4726,1000,2011000878316,0,2,40000+,1
4727,1000,2011000881844,0,2,40000+,2
4728,1000,2011000883694,0,1,40000+,0
4729,1000,2011000883966,0,2,40000+,2
4730,1000,2011000887113,0,2,40000+,1
4731,1000,2011000887822,0,3,<=40000,1
4732,1000,2011000887822,1,3,<=40000,1
4733,1000,2011000887822,2,3,<=40000,1
4734,1000,2011000897498,0,2,40000+,2
4735,1000,2011000897498,1,2,<=40000,2
4736,1000,2011000898209,0,1,40000+,1
4737,1000,2011000898916,0,4+,40000+,2
4738,1000,2011000902622,0,4+,40000+,2
4739,1000,2011000905028,0,1,40000+,2
4740,1000,2011000907901,0,1,<=40000,2
4741,1000,2011000908858,0,2,40000+,2
4742,1000,2011000909793,0,3,<=40000,1
4743,1000,2011000924524,0,3,40000+,0
4744,1000,2011000933503,0,2,<=40000,1
4745,1000,2011000949798,0,1,<=40000,0
4746,1000,2011000955167,0,4+,<=40000,4
4747,1000,2011000955707,0,2,40000+,1
4748,1000,2011000962094,0,1,<=40000,1
4749,1000,2011000968553,0,4+,40000+,3
4750,1000,2011000969676,0,2,<=40000,1
4751,1000,2011000972440,0,2,40000+,2
4752,1000,2011000974024,0,2,<=40000,2
4753,1000,2011000974584,0,2,40000+,2
4754,1000,2011000975682,0,1,<=40000,0
4755,1000,2011000986835,0,1,<=40000,3
4756,1000,2011000986835,1,1,<=40000,2
4757,1000,2011000998915,0,3,<=40000,2
4758,1000,2011001007676,0,4+,40000+,2
4759,1000,2011001017112,0,3,40000+,0
4760,1000,2011001018926,0,1,<=40000,1
4761,1000,2011001020733,0,3,<=40000,1
4762,1000,2011001022361,0,4+,40000+,1
4763,1000,2011001022361,1,4+,<=40000,1
4764,1000,2011001022361,2,4+,<=40000,2
4765,1000,2011001023027,0,4+,<=40000,3
4766,1000,2011001030524,0,2,40000+,2
4767,1000,2011001039935,0,1,<=40000,1
4768,1000,2011001049745,0,2,40000+,2
4769,1000,2011001052457,0,4+,<=40000,2
4770,1000,2011001052457,1,4+,<=40000,1
4771,1000,2011001054416,0,1,40000+,1
4772,1000,2011001054735,0,1,40000+,1
4773,1000,2011001054790,0,4+,40000+,4
4774,1000,2011001054821,0,2,<=40000,1
4775,1000,2011001056573,0,3,<=40000,1
4776,1000,2011001056573,1,3,<=40000,1
4777,1000,2011001064242,0,1,<=40000,1
4778,1000,2011001067005,0,1,<=40000,1
4779,1000,2011001072007,0,3,40000+,2
4780,1000,2011001072007,1,3,<=40000,2
4781,1000,2011001072909,0,2,40000+,2
4782,1000,2011001072909,1,2,<=40000,2
4783,1000,2011001076894,0,4+,40000+,3
4784,1000,2011001077062,0,4+,40000+,0
4785,1000,2011001088245,0,4+,40000+,2
4786,1000,2011001090666,0,2,40000+,4
4787,1000,2011001104306,0,3,40000+,3
4788,1000,2011001110083,0,2,<=40000,2
4789,1000,2011001110153,0,1,<=40000,1
4790,1000,2011001111883,0,2,40000+,2
4791,1000,2011001112176,0,3,<=40000,1
4792,1000,2011001112958,0,1,<=40000,2
4793,1000,2011001114247,0,3,40000+,3
4794,1000,2011001114247,1,3,40000+,1
4795,1000,2011001114247,2,3,40000+,2
4796,1000,2011001114247,3,3,<=40000,2
4797,1000,2011001116429,0,2,40000+,0
4798,1000,2011001122420,0,2,<=40000,2
4799,1000,2011001123781,0,2,40000+,2
4800,1000,2011001123781,1,2,<=40000,4
4801,1000,2011001123781,2,2,<=40000,1
4802,1000,2011001124466,0,1,<=40000,1
4803,1000,2011001129246,0,2,40000+,3
4804,1000,2011001129246,1,2,40000+,1
4805,1000,2011001129517,0,3,<=40000,3
4806,1000,2011001129899,0,2,<=40000,2
4807,1000,2011001130594,0,3,<=40000,2
4808,1000,2011001135730,0,2,<=40000,2
4809,1000,2011001136079,0,2,40000+,0
4810,1000,2011001136862,0,1,40000+,0
4811,1000,2011001142913,0,2,40000+,2
4812,1000,2011001148996,0,2,40000+,3
4813,1000,2011001164348,0,1,40000+,0
4814,1000,2011001167189,0,1,40000+,1
4815,1000,2011001172429,0,1,<=40000,1
4816,1000,2011001175119,0,2,40000+,1
4817,1000,2011001177373,0,1,<=40000,0
4818,1000,2011001191342,0,2,<=40000,2
4819,1000,2011001193354,0,1,<=40000,0
4820,1000,2011001193892,0,4+,<=40000,3
4821,1000,2011001195027,0,4+,<=40000,1
4822,1000,2011001198370,0,2,40000+,3
4823,1000,2011001199426,0,4+,<=40000,2
4824,1000,2011001203063,0,1,<=40000,1
4825,1000,2011001204948,0,4+,<=40000,1
4826,1000,2011001204948,1,4+,40000+,3
4827,1000,2011001204948,2,4+,40000+,3
4828,1000,2011001204948,3,4+,40000+,2
4829,1000,2011001207152,0,1,<=40000,0
4830,1000,2011001214890,0,1,<=40000,1
4831,1000,2011001214890,1,1,<=40000,1
4832,1000,2011001218727,0,1,<=40000,1
4833,1000,2011001218727,1,1,<=40000,1
4834,1000,2011001219861,0,1,<=40000,1
4835,1000,2011001221460,0,2,<=40000,2
4836,1000,2011001223105,0,1,40000+,1
4837,1000,2011001223521,0,2,<=40000,2
4838,1000,2011001228315,0,2,40000+,2
4839,1000,2011001231745,0,3,<=40000,2
4840,1000,2011001243673,0,2,<=40000,2
4841,1000,2011001246298,0,4+,<=40000,1
4842,1000,2011001247024,0,4+,40000+,1
4843,1000,2011001260654,0,4+,<=40000,2
4844,1000,2011001261627,0,2,<=40000,2
4845,1000,2011001262040,0,2,40000+,2
4846,1000,2011001262040,1,2,40000+,2
4847,1000,2011001262425,0,4+,40000+,1
4848,1000,2011001269337,0,2,40000+,1
4849,1000,2011001275397,0,2,40000+,2
4850,1000,2011001279812,0,2,40000+,2
4851,1000,2011001284835,0,1,<=40000,1
4852,1000,2011001284982,0,3,40000+,3
4853,1000,2011001287108,0,4+,<=40000,1
4854,1000,2011001289696,0,1,<=40000,2
4855,1000,2011001305329,0,3,40000+,2
4856,1000,2011001305568,0,2,<=40000,2
4857,1000,2011001305741,0,1,<=40000,1
4858,1000,2011001306052,0,2,<=40000,1
4859,1000,2011001309560,0,1,<=40000,0
4860,1000,2011001311395,0,2,<=40000,2
4861,1000,2011001314679,0,2,<=40000,1
4862,1000,2011001316782,0,4+,40000+,2
4863,1000,2011001318043,0,2,40000+,1
4864,1000,2011001318781,0,2,<=40000,2
4865,1000,2011001321315,0,1,40000+,1
4866,1000,2011001322014,0,1,<=40000,0
4867,1000,2011001322102,0,1,<=40000,0
4868,1000,2011001323840,0,3,<=40000,1
4869,1000,2011001324118,0,3,40000+,2
4870,1000,2011001324118,1,3,40000+,2
4871,1000,2011001328027,0,4+,<=40000,1
4872,1000,2011001328283,0,4+,40000+,1
4873,1000,2011001342295,0,2,<=40000,1
4874,1000,2011001349997,0,2,40000+,2
4875,1000,2011001350215,0,1,<=40000,1
4876,1000,2011001350215,1,1,<=40000,1
4877,1000,2011001350215,2,1,<=40000,1
4878,1000,2011001351366,0,4+,40000+,2
4879,1000,2011001351474,0,4+,40000+,1
4880,1000,2011001353256,0,4+,40000+,1
4881,1000,2011001356719,0,4+,<=40000,3
4882,1000,2011001356971,0,2,<=40000,1
4883,1000,2011001358581,0,3,<=40000,3
4884,1000,2011001359489,0,1,40000+,1
4885,1000,2011001362531,0,3,<=40000,3
4886,1000,2011001362531,1,3,<=40000,1
4887,1000,2011001362886,0,3,<=40000,3
4888,1000,2011001364977,0,1,40000+,1
4889,1000,2011001365777,0,2,40000+,2
4890,1000,2011001366554,0,1,<=40000,1
4891,1000,2011001369322,0,3,40000+,3
4892,1000,2011001371396,0,2,<=40000,1
4893,1000,2011001373550,0,1,40000+,0
4894,1000,2011001374427,0,3,<=40000,2
4895,1000,2011001383450,0,2,40000+,2
4896,1000,2011001384803,0,4+,40000+,1
4897,1000,2011001384803,1,4+,40000+,2
4898,1000,2011001385441,0,4+,40000+,2
4899,1000,2011001385457,0,2,<=40000,2
4900,1000,2011001392286,0,4+,40000+,2
4901,1000,2011001392286,1,4+,<=40000,3
4902,1000,2011001392286,2,4+,<=40000,4
4903,1000,2011001393039,0,2,40000+,2
4904,1000,2011001396039,0,1,<=40000,3
4905,1000,2011001396039,1,1,40000+,0
4906,1000,2011001399935,0,2,40000+,3
4907,1000,2011001399935,1,2,40000+,2
4908,1000,2011001406990,0,4+,40000+,1
4909,1000,2011001406990,1,4+,40000+,2
4910,1000,2011001410073,0,1,40000+,1
4911,1000,2011001410318,0,1,<=40000,1
4912,1000,2011001417943,0,1,<=40000,0
4913,1000,2011001419029,0,1,<=40000,0
4914,1000,2011001419985,0,1,<=40000,0
4915,1000,2011001424626,0,2,40000+,2
4916,1000,2011001424723,0,2,<=40000,2
4917,1000,2011001425665,0,4+,40000+,2
4918,1000,2011001429397,0,4+,40000+,1
4919,1000,2011001429397,1,4+,40000+,3
4920,1000,2011001432841,0,2,<=40000,1
4921,1000,2011001436964,0,1,<=40000,1
4922,1000,2011001436964,1,1,40000+,1
4923,1000,2011001438949,0,1,<=40000,1
4924,1000,2011001444329,0,3,<=40000,2
4925,1000,2011001449839,0,1,40000+,1
4926,1000,2011001457944,0,4+,<=40000,2
4927,1000,2011001462351,0,4+,40000+,1
4928,1000,2011001463443,0,2,40000+,2
4929,1000,2011001465231,0,3,<=40000,1
4930,1000,2011001480404,0,2,<=40000,2
4931,1000,2011001481901,0,1,40000+,1
4932,1000,2011001485708,0,4+,40000+,2
4933,1000,2011001490636,0,1,<=40000,0
4934,1000,2011001494809,0,1,<=40000,2
4935,1000,2011001497223,0,4+,<=40000,3
4936,1000,2011001499910,0,1,<=40000,1
4937,1000,2011001500406,0,4+,40000+,2
4938,1000,2011001501718,0,1,40000+,1
4939,1000,2011001501718,1,1,<=40000,1
4940,1100,2011000003093,0,4+,40000+,3
4941,1100,2011000004688,0,1,<=40000,1
4942,1100,2011000007132,0,1,<=40000,1
4943,1100,2011000008273,0,4+,40000+,4
4944,1100,2011000014238,0,1,<=40000,0
4945,1100,2011000016858,0,4+,40000+,1
4946,1100,2011000018749,0,2,<=40000,2
4947,1100,2011000019061,0,1,<=40000,1
4948,1100,2011000026513,0,2,40000+,2
4949,1100,2011000028406,0,3,40000+,1
4950,1100,2011000029859,0,2,40000+,2
4951,1100,2011000030266,0,3,<=40000,1
4952,1100,2011000046989,0,3,<=40000,1
4953,1100,2011000051057,0,3,40000+,3
4954,1100,2011000051402,0,1,40000+,1
4955,1100,2011000051402,1,1,<=40000,0
4956,1100,2011000059646,0,2,40000+,2
4957,1100,2011000070620,0,3,40000+,1
4958,1100,2011000072351,0,2,<=40000,1
4959,1100,2011000072599,0,2,40000+,2
4960,1100,2011000072599,1,2,40000+,1
4961,1100,2011000072599,2,2,<=40000,1
4962,1100,2011000077754,0,3,40000+,1
4963,1100,2011000082496,0,2,40000+,2
4964,1100,2011000085061,0,4+,40000+,1
4965,1100,2011000085386,0,2,40000+,2
4966,1100,2011000088586,0,2,40000+,1
4967,1100,2011000093204,0,1,<=40000,1
4968,1100,2011000094463,0,2,<=40000,2
4969,1100,2011000096949,0,2,40000+,1
4970,1100,2011000104567,0,1,40000+,1
4971,1100,2011000105098,0,4+,<=40000,2
4972,1100,2011000106280,0,1,40000+,0
4973,1100,2011000107552,0,2,<=40000,2
4974,1100,2011000109803,0,1,<=40000,1
4975,1100,2011000109803,1,1,40000+,1
4976,1100,2011000110745,0,3,<=40000,2
4977,1100,2011000114531,0,3,<=40000,3
4978,1100,2011000121588,0,1,<=40000,0
4979,1100,2011000126361,0,1,<=40000,2
4980,1100,2011000130925,0,1,<=40000,0
4981,1100,2011000132344,0,4+,40000+,1
4982,1100,2011000136656,0,3,40000+,2
4983,1100,2011000136656,1,3,40000+,2
4984,1100,2011000136656,2,3,40000+,1
4985,1100,2011000138058,0,2,40000+,2
4986,1100,2011000140963,0,4+,40000+,1
4987,1100,2011000143091,0,2,<=40000,2
4988,1100,2011000145097,0,4+,40000+,2
4989,1100,2011000146056,0,4+,<=40000,1
4990,1100,2011000176669,0,1,<=40000,1
4991,1100,2011000189399,0,2,<=40000,3
4992,1100,2011000191795,0,2,<=40000,3
4993,1100,2011000191795,1,2,<=40000,2
4994,1100,2011000195944,0,4+,<=40000,3
4995,1100,2011000198249,0,4+,40000+,2
4996,1100,2011000198546,0,4+,40000+,2
4997,1100,2011000198546,1,4+,<=40000,1
4998,1100,2011000198546,2,4+,<=40000,2
4999,1100,2011000198638,0,3,<=40000,2
5000,1100,2011000204305,0,1,<=40000,0
5001,1100,2011000205207,0,3,<=40000,2
5002,1100,2011000208640,0,2,40000+,2
5003,1100,2011000209512,0,2,40000+,1
5004,1100,2011000210553,0,2,40000+,2
5005,1100,2011000215450,0,1,40000+,1
5006,1100,2011000217890,0,2,<=40000,2
5007,1100,2011000220609,0,2,40000+,2
5008,1100,2011000220609,1,2,<=40000,1
5009,1100,2011000222629,0,2,<=40000,2
5010,1100,2011000222629,1,2,40000+,1
5011,1100,2011000235215,0,1,<=40000,1
5012,1100,2011000241870,0,1,<=40000,1
5013,1100,2011000243335,0,1,40000+,1
5014,1100,2011000250689,0,2,40000+,0
5015,1100,2011000251367,0,1,40000+,1
5016,1100,2011000251787,0,2,<=40000,1
5017,1100,2011000253052,0,1,<=40000,1
5018,1100,2011000256509,0,3,<=40000,2
5019,1100,2011000258417,0,1,<=40000,1
5020,1100,2011000272704,0,1,40000+,1
5021,1100,2011000275055,0,2,<=40000,2
5022,1100,2011000276055,0,1,<=40000,1
5023,1100,2011000278301,0,2,<=40000,1
5024,1100,2011000278571,0,4+,40000+,3
5025,1100,2011000283505,0,3,<=40000,0
5026,1100,2011000291899,0,3,<=40000,3
5027,1100,2011000292835,0,3,40000+,4
5028,1100,2011000295000,0,1,40000+,1
5029,1100,2011000295450,0,2,40000+,1
5030,1100,2011000296628,0,1,<=40000,1
5031,1100,2011000298551,0,3,<=40000,3
5032,1100,2011000299214,0,1,<=40000,2
5033,1100,2011000300653,0,2,<=40000,2
5034,1100,2011000307775,0,1,<=40000,1
5035,1100,2011000309019,0,2,40000+,2
5036,1100,2011000312979,0,3,40000+,2
5037,1100,2011000318689,0,1,<=40000,1
5038,1100,2011000325882,0,1,40000+,2
5039,1100,2011000331718,0,1,<=40000,1
5040,1100,2011000332766,0,1,<=40000,1
5041,1100,2011000339820,0,2,<=40000,2
5042,1100,2011000339820,1,2,<=40000,2
5043,1100,2011000340238,0,1,40000+,0
5044,1100,2011000342953,0,2,40000+,2
5045,1100,2011000342953,1,2,40000+,2
5046,1100,2011000344420,0,1,<=40000,2
5047,1100,2011000345262,0,1,<=40000,1
5048,1100,2011000345262,1,1,<=40000,1
5049,1100,2011000345583,0,1,<=40000,1
5050,1100,2011000348233,0,1,<=40000,1
5051,1100,2011000355207,0,4+,40000+,1
5052,1100,2011000356572,0,3,<=40000,2
5053,1100,2011000356572,1,3,40000+,1
5054,1100,2011000360797,0,4+,<=40000,1
5055,1100,2011000365617,0,3,40000+,1
5056,1100,2011000365995,0,1,<=40000,1
5057,1100,2011000381707,0,3,<=40000,3
5058,1100,2011000381707,1,3,<=40000,1
5059,1100,2011000381707,2,3,<=40000,2
5060,1100,2011000381707,3,3,<=40000,1
5061,1100,2011000394685,0,1,<=40000,1
5062,1100,2011000395381,0,2,<=40000,2
5063,1100,2011000401039,0,2,<=40000,2
5064,1100,2011000405756,0,1,<=40000,1
5065,1100,2011000410423,0,1,40000+,1
5066,1100,2011000410608,0,1,<=40000,1
5067,1100,2011000423268,0,1,<=40000,0
5068,1100,2011000424268,0,1,<=40000,1
5069,1100,2011000427477,0,4+,40000+,1
5070,1100,2011000431883,0,4+,<=40000,2
5071,1100,2011000437374,0,3,<=40000,0
5072,1100,2011000437518,0,4+,<=40000,2
5073,1100,2011000443740,0,2,<=40000,2
5074,1100,2011000445964,0,1,40000+,1
5075,1100,2011000449938,0,1,<=40000,1
5076,1100,2011000457744,0,4+,40000+,2
5077,1100,2011000457744,1,4+,<=40000,2
5078,1100,2011000458887,0,2,<=40000,2
5079,1100,2011000461045,0,1,<=40000,1
5080,1100,2011000466380,0,2,40000+,3
5081,1100,2011000466913,0,4+,40000+,1
5082,1100,2011000467313,0,3,<=40000,3
5083,1100,2011000467976,0,4+,40000+,4
5084,1100,2011000468392,0,2,40000+,0
5085,1100,2011000470426,0,3,40000+,2
5086,1100,2011000470426,1,3,40000+,2
5087,1100,2011000470426,2,3,<=40000,0
5088,1100,2011000471723,0,4+,40000+,3
5089,1100,2011000475032,0,4+,40000+,1
5090,1100,2011000476641,0,1,40000+,1
5091,1100,2011000476641,1,1,<=40000,0
5092,1100,2011000478107,0,3,<=40000,1
5093,1100,2011000479727,0,1,40000+,0
5094,1100,2011000483576,0,2,40000+,2
5095,1100,2011000488148,0,4+,40000+,3
5096,1100,2011000488148,1,4+,40000+,2
5097,1100,2011000489854,0,1,<=40000,1
5098,1100,2011000489854,1,1,<=40000,1
5099,1100,2011000494350,0,1,<=40000,0
5100,1100,2011000494387,0,1,<=40000,1
5101,1100,2011000496817,0,4+,<=40000,2
5102,1100,2011000501587,0,1,<=40000,0
5103,1100,2011000506382,0,3,40000+,0
5104,1100,2011000506382,1,3,<=40000,1
5105,1100,2011000514724,0,2,<=40000,1
5106,1100,2011000523960,0,2,40000+,2
5107,1100,2011000523960,1,2,40000+,1
5108,1100,2011000523960,2,2,40000+,0
5109,1100,2011000527063,0,1,40000+,1
5110,1100,2011000531452,0,3,<=40000,3
5111,1100,2011000541555,0,4+,40000+,3
5112,1100,2011000544832,0,3,<=40000,3
5113,1100,2011000547019,0,2,40000+,3
5114,1100,2011000550791,0,3,40000+,3
5115,1100,2011000555346,0,3,40000+,2
5116,1100,2011000555895,0,3,<=40000,3
5117,1100,2011000568385,0,4+,40000+,2
5118,1100,2011000571156,0,2,<=40000,1
5119,1100,2011000571156,1,2,40000+,2
5120,1100,2011000577103,0,2,<=40000,1
5121,1100,2011000577103,1,2,40000+,0
5122,1100,2011000579413,0,2,40000+,1
5123,1100,2011000583228,0,4+,<=40000,3
5124,1100,2011000583228,1,4+,40000+,1
5125,1100,2011000587507,0,2,<=40000,1
5126,1100,2011000588287,0,4+,<=40000,3
5127,1100,2011000588373,0,3,40000+,1
5128,1100,2011000590285,0,2,40000+,2
5129,1100,2011000591029,0,2,<=40000,1
