,tract,serial_number,repeat_index,num_people,household_income,num_vehicles
8377,700,514969,1,1,<=40000,1
8378,700,524680,0,4+,<=40000,3
8379,700,525569,0,1,<=40000,0
8380,700,528027,0,2,40000+,1
8381,700,529461,0,4+,<=40000,2
8382,700,530937,0,1,40000+,0
8383,700,532448,0,2,40000+,1
8384,700,532448,1,2,40000+,0
8385,700,532734,0,1,<=40000,0
8386,700,532734,1,1,40000+,4
8387,700,533711,0,3,40000+,1
8388,700,533711,1,3,40000+,0
8389,700,539778,0,2,40000+,1
8390,700,539778,1,2,40000+,3
8391,700,539909,0,2,40000+,1
8392,700,540133,0,3,40000+,2
8393,700,540133,1,3,40000+,2
8394,700,540133,2,3,40000+,2
8395,700,540133,3,3,<=40000,3
8396,700,540133,4,3,40000+,2
8397,700,540133,5,3,<=40000,1
8398,700,540133,6,3,<=40000,3
8399,700,545191,0,3,<=40000,2
8400,700,546108,0,2,40000+,0
8401,700,546108,1,2,40000+,2
8402,700,546108,2,2,40000+,3
8403,700,546108,3,2,40000+,1
8404,700,548615,0,1,<=40000,1
8405,700,548615,1,1,<=40000,1
8406,700,548615,2,1,<=40000,0
8407,700,548615,3,1,<=40000,1
8408,700,548615,4,1,40000+,1
8409,700,548615,5,1,<=40000,0
8410,700,548615,6,1,<=40000,0
8411,700,548615,7,1,40000+,0
8412,700,549655,0,3,40000+,1
8413,700,551233,0,4+,<=40000,2
8414,700,551233,1,4+,<=40000,2
8415,700,552885,0,2,40000+,2
8416,700,555622,0,2,40000+,3
8417,700,555622,1,2,<=40000,3
8418,700,555852,0,1,<=40000,0
8419,700,563942,0,4+,<=40000,2
8420,700,565847,0,4+,40000+,3
8421,700,567979,0,4+,<=40000,4
8422,700,567979,1,4+,<=40000,2
8423,700,567979,2,4+,40000+,2
8424,700,568266,0,4+,40000+,0
8425,700,568266,1,4+,40000+,2
8426,700,568266,2,4+,<=40000,2
8427,700,569416,0,3,<=40000,2
8428,700,570576,0,1,<=40000,1
8429,700,571064,0,2,40000+,2
8430,700,571064,1,2,<=40000,4
8431,700,571307,0,1,<=40000,1
8432,700,571949,0,2,40000+,2
8433,700,572846,0,1,40000+,1
8434,700,575610,0,1,<=40000,0
8435,700,576216,0,1,<=40000,1
8436,700,576216,1,1,<=40000,0
8437,700,577348,0,2,40000+,2
8438,700,577348,1,2,40000+,1
8439,700,577993,0,2,<=40000,1
8440,700,577993,1,2,40000+,2
8441,700,577993,2,2,40000+,1
8442,700,580954,0,1,<=40000,0
8443,700,581665,0,3,40000+,3
8444,700,581665,1,3,<=40000,4
8445,700,581665,2,3,<=40000,1
8446,700,582288,0,4+,<=40000,2
8447,700,582288,1,4+,40000+,2
8448,700,582288,2,4+,40000+,2
8449,700,582288,3,4+,<=40000,4
8450,700,585138,0,2,40000+,1
8451,700,585138,1,2,<=40000,2
8452,700,585958,0,3,<=40000,2
8453,700,585958,1,3,40000+,1
8454,700,586040,0,2,40000+,2
8455,700,586040,1,2,40000+,3
8456,700,586040,2,2,40000+,1
8457,700,590561,0,4+,40000+,1
8458,700,590561,1,4+,<=40000,1
8459,700,590561,2,4+,40000+,3
8460,700,592296,0,2,40000+,2
8461,700,592296,1,2,40000+,1
8462,700,595888,0,1,<=40000,0
8463,700,595888,1,1,<=40000,1
8464,700,595888,2,1,<=40000,0
8465,700,600931,0,2,40000+,1
8466,700,600931,1,2,40000+,2
8467,700,604944,0,1,<=40000,1
8468,700,604944,1,1,40000+,1
8469,700,604944,2,1,<=40000,1
8470,700,609413,0,1,40000+,1
8471,700,609413,1,1,40000+,1
8472,700,609413,2,1,<=40000,2
8473,700,618400,0,1,<=40000,1
8474,700,619840,0,4+,<=40000,1
8475,700,621633,0,2,40000+,2
8476,700,621633,1,2,40000+,2
8477,700,622615,0,2,40000+,3
8478,700,625241,0,3,40000+,2
8479,700,625421,0,3,40000+,1
8480,700,625421,1,3,40000+,2
8481,700,625421,2,3,40000+,1
8482,700,626355,0,2,40000+,1
8483,700,627207,0,3,<=40000,2
8484,700,627889,0,3,40000+,2
8485,700,627889,1,3,<=40000,1
8486,700,627889,2,3,40000+,1
8487,700,627889,3,3,40000+,2
8488,700,627889,4,3,<=40000,2
8489,700,627889,5,3,<=40000,0
8490,700,627975,0,2,40000+,3
8491,700,630270,0,3,40000+,0
8492,700,630270,1,3,40000+,1
8493,700,633513,0,2,40000+,1
8494,700,634583,0,2,40000+,3
8495,700,634583,1,2,<=40000,0
8496,700,638899,0,3,<=40000,3
8497,700,638899,1,3,40000+,1
8498,700,641682,0,1,<=40000,0
8499,700,641682,1,1,<=40000,0
8500,700,641682,2,1,<=40000,1
8501,700,641682,3,1,<=40000,1
8502,700,643356,0,1,<=40000,1
8503,700,643356,1,1,<=40000,0
8504,700,643526,0,2,40000+,2
8505,700,643526,1,2,40000+,3
8506,700,645776,0,3,40000+,1
8507,700,647477,0,2,40000+,2
8508,700,649910,0,1,<=40000,2
8509,700,649910,1,1,<=40000,1
8510,700,649910,2,1,<=40000,1
8511,700,650930,0,2,40000+,2
8512,700,651958,0,1,<=40000,1
8513,700,651958,1,1,<=40000,0
8514,700,654382,0,1,40000+,1
8515,700,655378,0,3,40000+,4
8516,700,655378,1,3,40000+,3
8517,700,655378,2,3,<=40000,2
8518,700,656655,0,3,40000+,3
8519,700,662156,0,1,<=40000,1
8520,700,668267,0,4+,<=40000,2
8521,700,668765,0,2,40000+,1
8522,700,672208,0,3,40000+,0
8523,700,672208,1,3,<=40000,3
8524,700,673885,0,1,<=40000,1
8525,700,673885,1,1,<=40000,1
8526,700,673885,2,1,40000+,0
8527,700,673885,3,1,40000+,1
8528,700,673885,4,1,<=40000,1
8529,700,674277,0,2,40000+,2
8530,700,678313,0,2,<=40000,1
8531,700,680269,0,1,40000+,1
8532,700,680269,1,1,<=40000,0
8533,700,684831,0,2,40000+,0
8534,700,685182,0,2,<=40000,3
8535,700,685182,1,2,40000+,2
8536,700,686447,0,1,<=40000,1
8537,700,686596,0,1,<=40000,1
8538,700,686596,1,1,40000+,0
8539,700,686596,2,1,40000+,0
8540,700,686596,3,1,<=40000,0
8541,700,691151,0,1,<=40000,2
8542,700,693789,0,2,<=40000,2
8543,700,693789,1,2,40000+,2
8544,700,693789,2,2,<=40000,1
8545,700,693789,3,2,40000+,2
8546,700,698338,0,2,<=40000,1
8547,700,700425,0,1,<=40000,1
8548,700,700425,1,1,<=40000,1
8549,700,702984,0,3,40000+,2
8550,700,702984,1,3,40000+,1
8551,700,702984,2,3,40000+,1
8552,700,702984,3,3,<=40000,2
8553,700,702984,4,3,40000+,3
8554,700,702984,5,3,40000+,0
8555,700,711276,0,1,<=40000,2
8556,700,711276,1,1,<=40000,0
8557,700,711276,2,1,40000+,1
8558,700,712804,0,1,40000+,2
8559,700,712804,1,1,40000+,0
8560,700,716494,0,1,<=40000,1
8561,700,716494,1,1,40000+,0
8562,700,716494,2,1,<=40000,2
8563,700,716494,3,1,<=40000,1
8564,700,716494,4,1,40000+,1
8565,700,717053,0,4+,40000+,3
8566,700,717053,1,4+,40000+,5
8567,700,717053,2,4+,<=40000,3
8568,700,717053,3,4+,40000+,2
8569,700,719123,0,3,40000+,2
8570,700,720050,0,4+,40000+,1
8571,700,720050,1,4+,<=40000,2
8572,700,720050,2,4+,<=40000,3
8573,700,720392,0,1,<=40000,1
8574,700,720392,1,1,<=40000,1
8575,700,720392,2,1,<=40000,1
8576,700,720490,0,1,<=40000,1
8577,700,720750,0,2,<=40000,0
8578,700,720750,1,2,<=40000,1
8579,700,726104,0,1,<=40000,2
8580,700,726104,1,1,40000+,0
8581,700,727108,0,1,40000+,1
8582,700,728031,0,2,40000+,2
8583,700,728031,1,2,<=40000,3
8584,700,730656,0,2,40000+,1
8585,700,730656,1,2,<=40000,2
8586,700,730745,0,1,<=40000,2
8587,700,730745,1,1,40000+,1
8588,700,730782,0,1,<=40000,1
8589,700,730782,1,1,<=40000,1
8590,700,730782,2,1,40000+,1
8591,700,730782,3,1,<=40000,1
8592,700,730782,4,1,40000+,2
8593,700,730782,5,1,<=40000,2
8594,700,730782,6,1,40000+,0
8595,700,731820,0,3,40000+,2
8596,700,731820,1,3,<=40000,1
8597,700,734586,0,2,<=40000,2
8598,700,734586,1,2,40000+,2
8599,700,737848,0,4+,<=40000,2
8600,700,737848,1,4+,<=40000,2
8601,700,737848,2,4+,<=40000,1
8602,700,737848,3,4+,40000+,4
8603,700,739654,0,2,<=40000,1
8604,700,739654,1,2,40000+,2
8605,700,741507,0,2,40000+,2
8606,700,741507,1,2,<=40000,1
8607,700,746534,0,1,<=40000,0
8608,700,747542,0,1,40000+,0
8609,700,747542,1,1,<=40000,1
8610,700,748056,0,3,40000+,2
8611,700,748056,1,3,40000+,2
8612,700,748880,0,2,40000+,1
8613,700,748880,1,2,40000+,2
8614,700,750449,0,2,40000+,1
8615,700,750449,1,2,40000+,0
8616,700,750449,2,2,40000+,2
8617,700,750967,0,4+,40000+,1
8618,700,750967,1,4+,40000+,2
8619,700,754772,0,1,<=40000,0
8620,700,754772,1,1,<=40000,0
8621,700,754772,2,1,<=40000,1
8622,700,754772,3,1,<=40000,1
8623,700,754772,4,1,<=40000,2
8624,700,754772,5,1,<=40000,1
8625,700,754772,6,1,40000+,1
8626,700,754772,7,1,<=40000,0
8627,700,754772,8,1,<=40000,1
8628,700,755309,0,4+,40000+,1
8629,700,756063,0,2,40000+,1
8630,700,756063,1,2,<=40000,1
8631,700,758359,0,1,40000+,1
8632,700,760827,0,1,<=40000,1
8633,700,760827,1,1,<=40000,1
8634,700,760827,2,1,<=40000,1
8635,700,763699,0,1,<=40000,1
8636,700,763699,1,1,<=40000,0
8637,700,763699,2,1,40000+,1
8638,700,766382,0,1,40000+,1
8639,700,770229,0,4+,40000+,2
8640,700,770229,1,4+,<=40000,2
8641,700,770229,2,4+,40000+,2
8642,700,770249,0,1,<=40000,1
8643,700,773286,0,4+,<=40000,2
8644,700,773286,1,4+,40000+,4
8645,700,773286,2,4+,40000+,1
8646,700,773286,3,4+,40000+,1
8647,700,773286,4,4+,<=40000,2
8648,700,773286,5,4+,<=40000,2
8649,700,773286,6,4+,40000+,1
8650,700,773286,7,4+,40000+,3
8651,700,775278,0,2,<=40000,2
8652,700,775278,1,2,40000+,2
8653,700,775278,2,2,40000+,0
8654,700,776577,0,1,<=40000,1
8655,700,776577,1,1,<=40000,1
8656,700,778169,0,2,40000+,2
8657,700,778169,1,2,<=40000,2
8658,700,778169,2,2,40000+,2
8659,700,784450,0,1,<=40000,1
8660,700,784450,1,1,40000+,0
8661,700,784450,2,1,<=40000,0
8662,700,784598,0,1,<=40000,2
8663,700,784598,1,1,<=40000,1
8664,700,784598,2,1,<=40000,1
8665,700,784598,3,1,<=40000,1
8666,700,784598,4,1,40000+,1
8667,700,789004,0,2,<=40000,4
8668,700,789004,1,2,40000+,1
8669,700,794133,0,4+,40000+,3
8670,700,794133,1,4+,<=40000,3
8671,700,794133,2,4+,40000+,4
8672,700,794133,3,4+,40000+,2
8673,700,794770,0,4+,40000+,2
8674,700,794770,1,4+,40000+,2
8675,700,794770,2,4+,40000+,2
8676,700,798822,0,1,<=40000,1
8677,700,800574,0,4+,40000+,2
8678,700,803235,0,2,40000+,2
8679,700,804295,0,1,<=40000,1
8680,700,804295,1,1,<=40000,1
8681,700,804295,2,1,<=40000,1
8682,700,804567,0,2,40000+,2
8683,700,804567,1,2,40000+,3
8684,700,804567,2,2,40000+,2
8685,700,804567,3,2,40000+,2
8686,700,804567,4,2,40000+,3
8687,700,804567,5,2,<=40000,2
8688,700,804567,6,2,<=40000,2
8689,700,809094,0,2,<=40000,1
8690,700,809094,1,2,<=40000,1
8691,700,812245,0,1,<=40000,0
8692,700,812245,1,1,40000+,1
8693,700,812245,2,1,40000+,1
8694,700,812245,3,1,40000+,1
8695,700,812245,4,1,<=40000,1
8696,700,812245,5,1,<=40000,1
8697,700,812245,6,1,<=40000,1
8698,700,822238,0,4+,<=40000,2
8699,700,822238,1,4+,40000+,1
8700,700,822238,2,4+,40000+,5
8701,700,822238,3,4+,<=40000,3
8702,700,822238,4,4+,40000+,2
8703,700,822238,5,4+,<=40000,3
8704,700,822238,6,4+,40000+,1
8705,700,822238,7,4+,40000+,1
8706,700,827113,0,4+,40000+,3
8707,700,827113,1,4+,<=40000,5
8708,700,827113,2,4+,<=40000,2
8709,700,827113,3,4+,40000+,1
8710,700,827113,4,4+,40000+,2
8711,700,827113,5,4+,40000+,2
8712,700,828909,0,1,<=40000,1
8713,700,829252,0,1,40000+,1
8714,700,829252,1,1,<=40000,1
8715,700,835234,0,2,40000+,4
8716,700,835234,1,2,40000+,1
8717,700,838073,0,2,<=40000,2
8718,700,838073,1,2,40000+,2
8719,700,840625,0,2,<=40000,0
8720,700,840625,1,2,40000+,1
8721,700,840977,0,1,<=40000,1
8722,700,841444,0,2,40000+,2
8723,700,841444,1,2,<=40000,3
8724,700,843122,0,2,40000+,2
8725,700,843122,1,2,40000+,2
8726,700,843122,2,2,40000+,2
8727,700,844751,0,2,40000+,2
8728,700,846895,0,3,40000+,1
8729,700,846895,1,3,<=40000,2
8730,700,846959,0,2,40000+,3
8731,700,846959,1,2,40000+,3
8732,700,846959,2,2,<=40000,1
8733,700,850080,0,2,40000+,1
8734,700,850080,1,2,40000+,1
8735,700,852083,0,2,40000+,1
8736,700,852083,1,2,40000+,2
8737,700,852231,0,1,<=40000,1
8738,700,852231,1,1,<=40000,1
8739,700,852259,0,2,40000+,1
8740,700,852259,1,2,40000+,1
8741,700,856109,0,3,40000+,2
8742,700,856109,1,3,40000+,3
8743,700,856109,2,3,40000+,3
8744,700,856109,3,3,40000+,2
8745,700,856109,4,3,40000+,3
8746,700,856109,5,3,40000+,1
8747,700,856109,6,3,<=40000,3
8748,700,858128,0,4+,40000+,1
8749,700,858583,0,4+,<=40000,2
8750,700,858583,1,4+,<=40000,1
8751,700,863536,0,4+,<=40000,2
8752,700,863536,1,4+,<=40000,0
8753,700,869885,0,2,40000+,2
8754,700,869885,1,2,40000+,2
8755,700,869885,2,2,40000+,2
8756,700,869885,3,2,40000+,0
8757,700,869885,4,2,<=40000,4
8758,700,870701,0,2,<=40000,2
8759,700,870701,1,2,<=40000,1
8760,700,870701,2,2,<=40000,1
8761,700,870701,3,2,40000+,2
8762,700,876498,0,2,40000+,2
8763,700,876498,1,2,40000+,0
8764,700,876846,0,2,<=40000,1
8765,700,876846,1,2,40000+,3
8766,700,876846,2,2,<=40000,0
8767,700,879306,0,4+,40000+,2
8768,700,879306,1,4+,<=40000,2
8769,700,885590,0,1,40000+,1
8770,700,886256,0,4+,<=40000,3
8771,700,886256,1,4+,40000+,1
8772,700,886256,2,4+,40000+,1
8773,700,887499,0,2,<=40000,1
8774,700,887499,1,2,40000+,2
8775,700,887499,2,2,40000+,2
8776,700,891921,0,3,40000+,1
8777,700,891921,1,3,40000+,0
8778,700,891921,2,3,40000+,1
8779,700,891921,3,3,40000+,2
8780,700,891921,4,3,40000+,1
8781,700,891921,5,3,<=40000,2
8782,700,891921,6,3,<=40000,3
8783,700,891921,7,3,40000+,2
8784,700,892762,0,1,<=40000,1
8785,700,895237,0,1,40000+,1
8786,700,895237,1,1,40000+,1
8787,700,895237,2,1,<=40000,1
8788,700,895237,3,1,<=40000,2
8789,700,895237,4,1,<=40000,1
8790,700,896093,0,2,40000+,2
8791,700,898596,0,3,<=40000,3
8792,700,898596,1,3,40000+,4
8793,700,898596,2,3,40000+,2
8794,700,898596,3,3,<=40000,2
8795,700,904986,0,4+,40000+,4
8796,700,906060,0,2,<=40000,1
8797,700,906060,1,2,40000+,2
8798,700,909506,0,2,40000+,2
8799,700,910092,0,2,<=40000,2
8800,700,914859,0,2,<=40000,2
8801,700,916686,0,2,40000+,1
8802,700,916993,0,4+,40000+,4
8803,700,916993,1,4+,<=40000,2
8804,700,918819,0,3,40000+,2
8805,700,923339,0,1,40000+,1
8806,700,925049,0,2,40000+,2
8807,700,925049,1,2,40000+,1
8808,700,925049,2,2,40000+,2
8809,700,925049,3,2,<=40000,2
8810,700,925469,0,1,<=40000,0
8811,700,925469,1,1,40000+,1
8812,700,925893,0,4+,40000+,3
8813,700,925893,1,4+,40000+,3
8814,700,926244,0,2,40000+,1
8815,700,928949,0,4+,40000+,4
8816,700,929605,0,2,<=40000,2
8817,700,930020,0,2,40000+,2
8818,700,930020,1,2,40000+,2
8819,700,930617,0,4+,<=40000,2
8820,700,930617,1,4+,40000+,3
8821,700,930617,2,4+,40000+,2
8822,700,932199,0,1,<=40000,1
8823,700,932199,1,1,<=40000,1
8824,700,932199,2,1,40000+,1
8825,700,932199,3,1,<=40000,1
8826,700,932199,4,1,40000+,2
8827,700,932199,5,1,40000+,0
8828,700,932199,6,1,<=40000,0
8829,700,936386,0,2,40000+,2
8830,700,940440,0,3,40000+,2
8831,700,940440,1,3,40000+,2
8832,700,940440,2,3,40000+,1
8833,700,942180,0,2,40000+,2
8834,700,945574,0,2,<=40000,2
8835,700,946557,0,2,40000+,1
8836,700,946557,1,2,40000+,2
8837,700,947568,0,1,<=40000,1
8838,700,947568,1,1,40000+,1
8839,700,950933,0,2,40000+,2
8840,700,950933,1,2,40000+,4
8841,700,956378,0,4+,40000+,2
8842,700,956652,0,2,40000+,2
8843,700,956652,1,2,40000+,2
8844,700,956652,2,2,40000+,2
8845,700,957171,0,2,40000+,2
8846,700,957171,1,2,40000+,2
8847,700,962358,0,2,40000+,1
8848,700,962358,1,2,<=40000,2
8849,700,962358,2,2,<=40000,1
8850,700,962358,3,2,40000+,2
8851,700,962358,4,2,40000+,1
8852,700,965638,0,2,40000+,2
8853,700,968700,0,2,40000+,2
8854,700,969082,0,2,40000+,2
8855,700,969082,1,2,40000+,2
8856,700,969788,0,2,40000+,1
8857,700,969788,1,2,<=40000,1
8858,700,972076,0,2,40000+,2
8859,700,972076,1,2,40000+,2
8860,700,972306,0,3,40000+,3
8861,700,974467,0,1,40000+,1
8862,700,975733,0,2,40000+,1
8863,700,978077,0,2,40000+,2
8864,700,978077,1,2,40000+,4
8865,700,979292,0,2,<=40000,3
8866,700,984989,0,2,40000+,2
8867,700,984989,1,2,40000+,2
8868,700,986487,0,2,<=40000,3
8869,700,989122,0,2,40000+,3
8870,700,989636,0,2,<=40000,2
8871,700,989636,1,2,40000+,2
8872,700,990026,0,1,<=40000,0
8873,700,990026,1,1,40000+,1
8874,700,991060,0,2,40000+,1
8875,700,991060,1,2,40000+,1
8876,700,991799,0,2,40000+,2
8877,700,991799,1,2,40000+,0
8878,700,998283,0,2,<=40000,4
8879,700,998283,1,2,40000+,2
8880,700,1004814,0,2,40000+,2
8881,700,1009297,0,4+,<=40000,1
8882,700,1010897,0,2,<=40000,2
8883,700,1010897,1,2,<=40000,2
8884,700,1015866,0,4+,40000+,2
8885,700,1016758,0,2,40000+,1
8886,700,1016758,1,2,40000+,1
8887,700,1018952,0,3,40000+,2
8888,700,1020492,0,1,<=40000,1
8889,700,1026456,0,2,<=40000,2
8890,700,1026456,1,2,40000+,2
8891,700,1026456,2,2,40000+,2
8892,700,1026456,3,2,<=40000,0
8893,700,1026456,4,2,40000+,1
8894,700,1026456,5,2,40000+,2
8895,700,1029521,0,1,<=40000,1
8896,700,1031031,0,1,<=40000,2
8897,700,1034496,0,3,<=40000,3
8898,700,1034496,1,3,40000+,1
8899,700,1034496,2,3,40000+,0
8900,700,1034496,3,3,40000+,2
8901,700,1034496,4,3,40000+,1
8902,700,1036672,0,1,40000+,0
8903,700,1036672,1,1,40000+,1
8904,700,1036690,0,3,40000+,3
8905,700,1036690,1,3,<=40000,3
8906,700,1039541,0,2,<=40000,1
8907,700,1039881,0,2,<=40000,2
8908,700,1039881,1,2,<=40000,0
8909,700,1039881,2,2,40000+,2
8910,700,1042132,0,2,40000+,2
8911,700,1042132,1,2,40000+,2
8912,700,1043513,0,2,40000+,2
8913,700,1043513,1,2,40000+,1
8914,700,1043513,2,2,40000+,3
8915,700,1043633,0,3,40000+,3
8916,700,1043633,1,3,40000+,0
8917,700,1043633,2,3,<=40000,4
8918,700,1043633,3,3,40000+,2
8919,700,1043633,4,3,<=40000,2
8920,700,1045036,0,1,<=40000,0
8921,700,1050446,0,1,40000+,2
8922,700,1055351,0,1,<=40000,1
8923,700,1055351,1,1,<=40000,1
8924,700,1055351,2,1,40000+,1
8925,700,1055621,0,1,40000+,1
8926,700,1057416,0,2,<=40000,2
8927,700,1058006,0,1,<=40000,1
8928,700,1058006,1,1,<=40000,1
8929,700,1058006,2,1,40000+,1
8930,700,1061653,0,2,40000+,2
8931,700,1061653,1,2,40000+,1
8932,700,1066391,0,3,<=40000,3
8933,700,1066391,1,3,40000+,4
8934,700,1071733,0,1,<=40000,1
8935,700,1071733,1,1,<=40000,1
8936,700,1071817,0,3,40000+,3
8937,700,1071817,1,3,40000+,0
8938,700,1074104,0,2,40000+,2
8939,700,1074155,0,1,40000+,1
8940,700,1077615,0,3,<=40000,0
8941,700,1077615,1,3,<=40000,0
8942,700,1079181,0,4+,40000+,3
8943,700,1079181,1,4+,40000+,4
8944,700,1079181,2,4+,<=40000,3
8945,700,1079871,0,2,<=40000,2
8946,700,1079871,1,2,<=40000,1
8947,700,1079871,2,2,40000+,2
8948,700,1084836,0,1,40000+,0
8949,700,1084836,1,1,<=40000,2
8950,700,1084985,0,3,40000+,2
8951,700,1087359,0,3,40000+,3
8952,700,1087359,1,3,40000+,3
8953,700,1092578,0,1,40000+,2
8954,700,1092578,1,1,40000+,1
8955,700,1094990,0,1,<=40000,1
8956,700,1101204,0,2,40000+,3
8957,700,1101204,1,2,<=40000,2
8958,700,1101204,2,2,40000+,2
8959,700,1107206,0,3,<=40000,3
8960,700,1107206,1,3,40000+,3
8961,700,1107671,0,2,40000+,1
8962,700,1107671,1,2,<=40000,2
8963,700,1107671,2,2,40000+,2
8964,700,1108026,0,1,<=40000,2
8965,700,1112346,0,2,<=40000,2
8966,700,1114848,0,2,<=40000,1
8967,700,1117198,0,1,<=40000,1
8968,700,1118736,0,4+,<=40000,3
8969,700,1119601,0,2,<=40000,2
8970,700,1119601,1,2,40000+,1
8971,700,1127781,0,2,<=40000,1
8972,700,1127781,1,2,40000+,1
8973,700,1130537,0,2,<=40000,2
8974,700,1130537,1,2,40000+,2
8975,700,1130537,2,2,40000+,2
8976,700,1130537,3,2,<=40000,3
8977,700,1138454,0,2,40000+,1
8978,700,1138599,0,2,<=40000,2
8979,700,1142406,0,4+,<=40000,2
8980,700,1142919,0,2,40000+,2
8981,700,1143581,0,2,40000+,2
8982,700,1143775,0,4+,40000+,3
8983,700,1147292,0,4+,<=40000,2
8984,700,1147292,1,4+,40000+,2
8985,700,1147292,2,4+,40000+,1
8986,700,1147292,3,4+,40000+,2
8987,700,1147292,4,4+,40000+,3
8988,700,1147292,5,4+,40000+,2
8989,700,1147292,6,4+,40000+,2
8990,700,1151137,0,1,<=40000,0
8991,700,1151137,1,1,<=40000,1
8992,700,1154969,0,1,<=40000,2
8993,700,1154969,1,1,40000+,1
8994,700,1155732,0,2,40000+,0
8995,700,1158922,0,1,40000+,2
8996,700,1159461,0,4+,<=40000,2
8997,700,1160311,0,2,40000+,2
8998,700,1160311,1,2,40000+,1
8999,700,1166996,0,2,40000+,2
9000,700,1167490,0,1,<=40000,1
9001,700,1168833,0,2,40000+,3
9002,700,1172705,0,3,<=40000,3
9003,700,1173655,0,1,<=40000,1
9004,700,1175561,0,3,40000+,2
9005,700,1175561,1,3,<=40000,1
9006,700,1181921,0,3,40000+,0
9007,700,1181921,1,3,40000+,1
9008,700,1181921,2,3,40000+,1
9009,700,1184320,0,1,<=40000,1
9010,700,1184320,1,1,<=40000,1
9011,700,1184320,2,1,<=40000,1
9012,700,1184320,3,1,<=40000,1
9013,700,1184516,0,3,40000+,1
9014,700,1184516,1,3,40000+,2
9015,700,1184542,0,1,<=40000,2
9016,700,1184542,1,1,<=40000,1
9017,700,1186217,0,1,<=40000,1
9018,700,1186217,1,1,<=40000,0
9019,700,1189252,0,2,40000+,2
9020,700,1189252,1,2,40000+,2
9021,700,1189600,0,1,<=40000,1
9022,700,1189600,1,1,40000+,1
9023,700,1190314,0,1,<=40000,1
9024,700,1190314,1,1,40000+,1
9025,700,1190314,2,1,<=40000,1
9026,700,1190314,3,1,<=40000,1
9027,700,1190314,4,1,<=40000,1
9028,700,1190314,5,1,<=40000,1
9029,700,1192748,0,1,40000+,1
9030,700,1192748,1,1,<=40000,0
9031,700,1192748,2,1,40000+,0
9032,700,1194327,0,3,<=40000,1
9033,700,1194327,1,3,<=40000,0
9034,700,1194327,2,3,<=40000,2
9035,700,1194327,3,3,40000+,2
9036,700,1195620,0,4+,<=40000,2
9037,700,1195620,1,4+,<=40000,5
9038,700,1198523,0,3,40000+,2
9039,700,1203354,0,4+,40000+,3
9040,700,1206159,0,3,<=40000,4
9041,700,1206954,0,1,<=40000,1
9042,700,1206954,1,1,<=40000,1
9043,700,1207355,0,2,<=40000,3
9044,700,1208128,0,2,<=40000,2
9045,700,1208128,1,2,40000+,2
9046,700,1210421,0,1,<=40000,1
9047,700,1212121,0,2,<=40000,2
9048,700,1215363,0,4+,40000+,5
9049,700,1215363,1,4+,<=40000,2
9050,700,1216112,0,1,<=40000,1
9051,700,1216112,1,1,<=40000,1
9052,700,1216112,2,1,40000+,1
9053,700,1216112,3,1,<=40000,1
9054,700,1216112,4,1,<=40000,1
9055,700,1216112,5,1,<=40000,1
9056,700,1216112,6,1,<=40000,1
9057,700,1216112,7,1,<=40000,0
9058,700,1216112,8,1,<=40000,0
9059,700,1220147,0,3,40000+,3
9060,700,1220147,1,3,40000+,2
9061,700,1220614,0,1,<=40000,1
9062,700,1232063,0,1,<=40000,1
9063,700,1232063,1,1,40000+,0
9064,700,1237734,0,4+,40000+,0
9065,700,1237734,1,4+,<=40000,1
9066,700,1237734,2,4+,40000+,4
9067,700,1237734,3,4+,40000+,2
9068,700,1237853,0,1,<=40000,0
9069,700,1237853,1,1,<=40000,0
9070,700,1242187,0,4+,40000+,2
9071,700,1245855,0,2,40000+,2
9072,700,1246903,0,2,40000+,2
9073,700,1246903,1,2,40000+,2
9074,700,1247081,0,2,40000+,2
9075,700,1248773,0,2,<=40000,2
9076,700,1248773,1,2,<=40000,2
9077,700,1249104,0,4+,<=40000,2
9078,700,1249104,1,4+,40000+,2
9079,700,1249104,2,4+,40000+,0
9080,700,1252011,0,2,40000+,2
9081,700,1252011,1,2,<=40000,1
9082,700,1253574,0,2,40000+,2
9083,700,1254392,0,2,<=40000,2
9084,700,1254392,1,2,<=40000,1
9085,700,1254394,0,3,40000+,2
9086,700,1259814,0,4+,40000+,2
9087,700,1260368,0,1,<=40000,1
9088,700,1260368,1,1,<=40000,0
9089,700,1262664,0,2,40000+,1
9090,700,1264972,0,2,40000+,2
9091,700,1264972,1,2,40000+,2
9092,700,1264972,2,2,<=40000,4
9093,700,1265577,0,1,<=40000,1
9094,700,1268540,0,1,<=40000,2
9095,700,1268540,1,1,40000+,0
9096,700,1268540,2,1,40000+,1
9097,700,1268788,0,1,<=40000,1
9098,700,1268788,1,1,40000+,1
9099,700,1268811,0,2,<=40000,0
9100,700,1268811,1,2,40000+,2
9101,700,1268811,2,2,40000+,2
9102,700,1269377,0,2,40000+,3
9103,700,1271369,0,1,<=40000,0
9104,700,1271976,0,1,<=40000,0
9105,700,1280559,0,1,40000+,1
9106,700,1281782,0,4+,40000+,2
9107,700,1281782,1,4+,40000+,2
9108,700,1281782,2,4+,<=40000,3
9109,700,1281782,3,4+,<=40000,0
9110,700,1281782,4,4+,40000+,2
9111,700,1281782,5,4+,<=40000,1
9112,700,1281782,6,4+,<=40000,2
9113,700,1281782,7,4+,40000+,1
