"","SERIALNO","PUMA","WGTP","NP","VEH","FINCP"
706,2011000916243,2100,0,1,0,0
707,2011000920433,2100,14,2,2,80200
708,2011000924121,2100,14,2,1,67100
709,2011000924215,2100,2,3,2,72300
710,2011000924250,2100,12,3,0,1800
711,2011000924524,2100,21,3,1,50000
712,2011000924620,2100,0,1,0,0
713,2011000930395,2100,5,5,4,77400
714,2011000931294,2100,0,1,0,0
715,2011000931958,2100,5,2,1,47110
716,2011000933449,2100,3,2,2,96300
717,2011000933503,2100,15,2,2,25020
718,2011000946040,2100,0,1,0,0
719,2011000947310,2100,0,1,0,0
720,2011000949015,2100,2,2,3,99500
721,2011000949064,2100,0,1,0,0
722,2011000949798,2100,21,1,0,13300
723,2011000950583,2100,14,1,1,20000
724,2011000950622,2100,0,1,0,0
725,2011000951933,2100,5,2,2,59600
726,2011000952398,2100,13,1,0,19900
727,2011000954557,2100,12,2,3,112000
728,2011000955167,2100,18,6,3,110000
729,2011000955707,2100,16,2,2,136260
730,2011000956292,2100,0,1,0,0
731,2011000957969,2100,2,7,2,58000
732,2011000959548,2100,12,1,1,16500
733,2011000961780,2100,0,1,0,0
734,2011000962094,2100,19,1,1,26900
735,2011000967290,2100,13,2,3,53300
736,2011000968377,2100,13,2,2,194400
737,2011000968553,2100,20,4,2,162500
738,2011000969609,2100,0,1,0,0
739,2011000969676,2100,33,2,2,270
740,2011000970747,2100,10,2,2,59000
741,2011000972186,2100,6,1,1,15000
742,2011000972440,2100,15,2,1,37000
743,2011000974024,2100,45,2,3,44400
744,2011000974584,2100,45,2,2,80000
745,2011000975682,2100,18,1,1,14100
746,2011000976735,2100,9,2,2,97200
747,2011000978668,2100,11,1,1,7000
748,2011000978954,2100,8,3,1,4800
749,2011000980181,2100,0,1,0,0
750,2011000981941,2100,7,3,2,50000
751,2011000984269,2100,2,2,2,59000
752,2011000986835,2100,77,1,1,80000
753,2011000988601,2100,4,5,4,42300
754,2011000989045,2100,0,1,0,0
755,2011000990587,2100,0,1,0,0
756,2011000998915,2100,15,3,2,83300
757,2011000999247,2100,3,1,2,22100
758,2011001000459,2100,14,1,0,20000
759,2011001001051,2100,0,1,0,0
760,2011001002193,2100,0,1,0,0
761,2011001004641,2100,12,2,1,33900
762,2011001006581,2100,94,0,0,0
763,2011001007676,2100,17,4,2,74100
764,2011001009887,2100,12,4,2,81140
765,2011001010539,2100,12,2,2,105800
766,2011001010857,2100,12,1,0,10200
767,2011001010980,2100,0,1,0,0
768,2011001011415,2100,0,1,0,0
769,2011001013833,2100,11,1,2,70000
770,2011001013852,2100,11,2,2,81130
771,2011001015854,2100,3,2,1,178400
772,2011001017112,2100,17,3,2,3200
773,2011001017223,2100,14,2,2,88700
774,2011001018926,2100,23,1,1,111300
775,2011001020733,2100,20,3,2,15700
776,2011001020782,2100,0,1,0,0
777,2011001021415,2100,12,3,1,18500
778,2011001021535,2100,0,1,0,0
779,2011001022361,2100,88,5,1,8400
780,2011001023020,2100,11,3,2,399010
781,2011001023027,2100,14,5,2,296000
782,2011001027184,2100,5,4,4,82000
783,2011001028310,2100,4,3,3,142100
784,2011001028492,2100,5,1,1,25000
785,2011001030252,2100,0,1,0,0
786,2011001030500,2100,0,1,0,0
787,2011001030524,2100,25,2,0,14000
788,2011001033476,2100,12,5,3,399000
789,2011001033945,2100,9,3,0,28500
790,2011001034491,2100,7,3,2,63200
791,2011001039935,2100,26,1,1,57100
792,2011001040306,2100,12,4,1,24500
793,2011001040409,2100,3,2,1,17000
794,2011001040565,2100,0,1,0,0
795,2011001040792,2100,6,2,1,30000
796,2011001043949,2100,0,1,0,0
797,2011001045152,2100,0,1,0,0
798,2011001048359,2100,12,4,2,67700
799,2011001048948,2100,3,2,2,61000
800,2011001049745,2100,21,2,1,28030
801,2011001052457,2100,58,4,3,16200
802,2011001052851,2100,4,1,1,34200
803,2011001052880,2100,10,4,2,25000
804,2011001053292,2100,14,1,1,11580
805,2011001054416,2100,18,1,0,21100
806,2011001054688,2100,0,1,0,0
807,2011001054735,2100,16,1,1,20000
808,2011001054790,2100,31,4,3,108800
809,2011001054821,2100,39,2,2,43400
810,2011001055707,2100,0,1,0,0
811,2011001056573,2100,46,3,2,3300
812,2011001060551,2100,0,1,0,0
813,2011001061206,2100,0,1,0,0
814,2011001064242,2100,32,1,1,1000
815,2011001065181,2100,14,2,3,140020
816,2011001065231,2100,0,1,0,0
817,2011001067005,2100,25,1,1,13900
818,2011001067780,2100,0,1,0,0
819,2011001072007,2100,54,3,0,12500
820,2011001072148,2100,0,1,0,0
821,2011001072804,2100,0,1,0,0
822,2011001072909,2100,52,2,2,5300
823,2011001075172,2100,3,1,2,36000
824,2011001076894,2100,17,4,4,120000
825,2011001077062,2100,31,6,2,66000
826,2011001077444,2100,0,1,0,0
827,2011001077965,2100,0,1,0,0
828,2011001079838,2100,0,1,0,0
829,2011001081476,2100,0,1,0,0
830,2011001081765,2100,11,1,1,17100
831,2011001085749,2100,0,1,0,0
832,2011001085800,2100,10,2,2,429000
833,2011001088245,2100,20,4,3,1e+05
834,2011001090666,2100,18,2,1,6600
835,2011001093352,2100,0,1,0,0
836,2011001096282,2100,87,0,0,0
837,2011001097797,2100,9,2,3,139000
838,2011001098223,2100,24,0,0,0
839,2011001100725,2100,0,1,0,0
840,2011001101699,2100,6,2,3,207800
841,2011001104306,2100,14,3,3,406200
842,2011001104808,2100,3,3,5,31200
843,2011001108143,2100,1,2,2,35000
844,2011001110083,2100,18,2,0,24130
845,2011001110153,2100,21,1,1,55100
846,2011001111318,2100,0,1,0,0
847,2011001111633,2100,5,1,0,840
848,2011001111883,2100,24,2,2,115000
849,2011001112176,2100,19,3,3,131000
850,2011001112958,2100,45,1,0,22000
851,2011001114247,2100,99,3,2,0
852,2011001114411,2100,1,2,2,201700
853,2011001116084,2100,0,1,0,0
854,2011001116429,2100,21,2,1,209700
855,2011001118971,2100,0,1,0,0
856,2011001121169,2100,0,1,0,0
857,2011001122420,2100,40,2,2,107320
858,2011001123781,2100,83,2,1,20000
859,2011001124466,2100,26,1,1,30000
860,2011001125356,2100,2,4,1,16200
861,2011001127270,2100,12,2,2,165700
862,2011001128335,2100,4,4,4,140000
863,2011001129246,2100,57,2,2,61400
864,2011001129333,2100,10,2,0,0
865,2011001129517,2100,31,3,3,141700
866,2011001129673,2100,0,1,0,0
867,2011001129899,2100,19,2,3,33200
868,2011001130278,2100,0,1,0,0
869,2011001130594,2100,16,3,1,16150
870,2011001131000,2100,0,1,0,0
871,2011001131314,2100,0,1,0,0
872,2011001132346,2100,0,1,0,0
873,2011001133419,2100,14,2,2,87800
874,2011001135730,2100,26,2,0,73910
875,2011001136079,2100,25,2,2,135000
876,2011001136862,2100,22,1,0,0
877,2011001137624,2100,3,1,1,38000
878,2011001137790,2100,55,0,0,0
879,2011001138698,2100,0,1,0,0
880,2011001142913,2100,21,2,2,72000
881,2011001143667,2100,0,1,0,0
882,2011001145185,2100,11,1,0,11400
883,2011001145874,2100,4,2,2,34600
884,2011001146704,2100,14,2,2,39700
885,2011001147009,2100,2,2,2,534000
886,2011001147461,2100,0,1,0,0
887,2011001147995,2100,5,2,2,103100
888,2011001148574,2100,12,1,0,48100
889,2011001148996,2100,36,2,2,82600
890,2011001150063,2100,5,1,1,60000
891,2011001151480,2100,0,1,0,0
892,2011001152616,2100,2,4,3,94100
893,2011001153364,2100,13,1,1,50000
894,2011001159226,2100,0,1,0,0
895,2011001159967,2100,0,1,0,0
896,2011001161669,2100,3,1,1,17600
897,2011001163083,2100,8,1,1,28000
898,2011001164348,2100,28,1,1,30000
899,2011001167189,2100,23,1,1,32000
900,2011001167373,2100,12,1,1,18000
901,2011001169658,2100,14,2,2,78400
902,2011001169666,2100,0,1,0,0
903,2011001169840,2100,72,0,0,0
904,2011001172429,2100,17,1,1,32100
905,2011001173420,2100,13,1,1,15000
906,2011001173551,2100,9,3,0,46650
907,2011001175119,2100,38,2,1,32800
908,2011001177373,2100,21,1,1,37000
909,2011001180813,2100,0,1,0,0
910,2011001180908,2100,3,4,2,77400
911,2011001188178,2100,0,1,0,0
912,2011001190269,2100,17,0,0,0
913,2011001190458,2100,12,3,3,113700
914,2011001191342,2100,32,2,1,24220
915,2011001193354,2100,17,1,0,8700
916,2011001193892,2100,36,5,1,24000
917,2011001195027,2100,13,6,5,64100
918,2011001195102,2100,0,1,0,0
919,2011001195429,2100,2,2,2,94000
920,2011001195878,2100,12,3,3,158000
921,2011001198370,2100,15,2,2,28000
922,2011001198405,2100,3,1,1,21800
923,2011001199426,2100,35,4,2,11000
924,2011001201277,2100,65,0,0,0
925,2011001203063,2100,25,1,1,34600
926,2011001204948,2100,110,5,2,31000
927,2011001205005,2100,8,1,1,29000
928,2011001205556,2100,3,2,2,44000
929,2011001206054,2100,0,1,0,0
930,2011001206459,2100,0,1,0,0
931,2011001207152,2100,31,1,1,39000
932,2011001207809,2100,0,1,0,0
933,2011001209267,2100,5,1,1,5000
934,2011001210003,2100,13,2,2,85000
935,2011001214890,2100,60,1,1,60000
936,2011001217283,2100,4,2,2,25990
937,2011001217961,2100,11,2,1,21190
938,2011001218727,2100,47,1,0,600
939,2011001219861,2100,40,1,0,17400
940,2011001221460,2100,20,2,2,235300
941,2011001223105,2100,20,1,0,48000
942,2011001223521,2100,20,2,2,54000
943,2011001223703,2100,11,2,2,26150
944,2011001224791,2100,5,1,0,28600
945,2011001225062,2100,0,1,0,0
946,2011001227109,2100,6,0,0,0
947,2011001227210,2100,3,3,2,99000
948,2011001227886,2100,3,2,2,30340
949,2011001228315,2100,44,2,0,13300
950,2011001229022,2100,0,1,0,0
951,2011001231067,2100,13,2,3,142400
952,2011001231745,2100,19,3,2,138000
953,2011001235875,2100,11,2,3,65250
954,2011001240435,2100,0,1,0,0
955,2011001243673,2100,25,2,2,32500
956,2011001245930,2100,5,6,2,16000
957,2011001246298,2100,25,4,2,82600
958,2011001247024,2100,25,4,2,53400
959,2011001249465,2100,0,1,0,0
960,2011001249924,2100,0,1,0,0
961,2011001250244,2100,5,2,2,54000
962,2011001252205,2100,0,1,0,0
963,2011001253246,2100,6,5,2,57000
964,2011001254603,2100,0,1,0,0
965,2011001255876,2100,0,1,0,0
966,2011001255883,2100,5,1,2,30300
967,2011001260160,2100,8,1,2,29800
968,2011001260654,2100,15,4,4,123000
969,2011001261627,2100,26,2,2,96300
970,2011001262040,2100,57,2,2,15700
971,2011001262425,2100,13,4,2,135200
972,2011001265345,2100,5,0,0,0
973,2011001267049,2100,0,1,0,0
974,2011001269337,2100,19,2,2,75000
975,2011001270501,2100,10,1,1,30000
976,2011001270869,2100,10,2,2,108600
977,2011001271218,2100,0,1,0,0
978,2011001275397,2100,29,2,2,31700
979,2011001276886,2100,0,1,0,0
980,2011001279723,2100,0,1,0,0
981,2011001279812,2100,24,2,2,85000
982,2011001284511,2100,0,1,0,0
983,2011001284835,2100,44,1,1,32100
984,2011001284982,2100,13,3,2,39200
985,2011001287108,2100,27,4,3,80100
986,2011001288299,2100,7,3,4,117920
987,2011001289696,2100,21,1,1,0
988,2011001290767,2100,7,3,1,25500
989,2011001294008,2100,4,1,2,12530
990,2011001297213,2100,0,1,0,0
991,2011001297417,2100,2,2,3,31200
992,2011001298169,2100,11,4,2,55000
993,2011001300984,2100,0,1,0,0
994,2011001301913,2100,0,1,0,0
995,2011001303610,2100,0,1,0,0
996,2011001303619,2100,4,1,2,27400
997,2011001305329,2100,21,3,3,72000
998,2011001305568,2100,33,2,2,128900
999,2011001305741,2100,21,1,1,24000
1000,2011001305895,2100,4,2,1,35504
1001,2011001306052,2100,28,2,2,80300
1002,2011001307635,2100,2,2,2,90000
1003,2011001309560,2100,29,1,1,73800
1004,2011001309708,2100,3,3,2,96000
1005,2011001311395,2100,19,2,2,264300
1006,2011001312405,2100,0,1,0,0
1007,2011001314679,2100,17,2,2,181000
1008,2011001316782,2100,35,6,2,23000
1009,2011001318043,2100,34,2,2,20900
1010,2011001318781,2100,18,2,2,146700
1011,2011001319029,2100,14,2,2,196000
1012,2011001320572,2100,4,1,1,25000
1013,2011001321315,2100,32,1,1,38800
1014,2011001322014,2100,18,1,1,1500
1015,2011001322102,2100,26,1,2,7600
1016,2011001323840,2100,21,3,3,93100
1017,2011001324118,2100,40,3,1,20000
1018,2011001326807,2100,8,4,5,231000
1019,2011001328027,2100,25,5,1,72600
1020,2011001328283,2100,24,6,3,100500
1021,2011001332419,2100,11,1,1,44300
1022,2011001333577,2100,9,1,3,66800
1023,2011001335411,2100,0,1,0,0
1024,2011001337058,2100,10,1,1,23400
1025,2011001338017,2100,3,2,2,115900
1026,2011001341577,2100,0,1,0,0
1027,2011001342295,2100,16,2,2,36000
1028,2011001343690,2100,14,1,1,27000
1029,2011001349997,2100,28,2,2,39600
1030,2011001350119,2100,14,2,2,31000
1031,2011001350215,2100,86,1,0,18400
1032,2011001350233,2100,0,1,0,0
1033,2011001351247,2100,0,1,0,0
1034,2011001351366,2100,15,4,2,86100
1035,2011001351474,2100,15,4,3,206500
1036,2011001352744,2100,10,1,1,24000
1037,2011001353256,2100,17,4,2,170100
1038,2011001353720,2100,12,2,1,23200
1039,2011001356719,2100,17,4,0,7400
1040,2011001356971,2100,30,2,0,4000
1041,2011001358581,2100,14,3,1,7000
1042,2011001359489,2100,20,1,1,20000
1043,2011001359726,2100,3,1,2,32000
1044,2011001362531,2100,46,3,1,5400
1045,2011001362886,2100,29,3,2,95000
1046,2011001364977,2100,25,1,1,65000
1047,2011001365777,2100,19,2,2,42000
1048,2011001366554,2100,28,1,2,26000
1049,2011001366944,2100,7,1,1,21900
1050,2011001367973,2100,0,1,0,0
1051,2011001368799,2100,0,1,0,0
1052,2011001369322,2100,20,3,2,50100
1053,2011001371396,2100,17,2,2,71600
1054,2011001372436,2100,3,1,2,35000
1055,2011001373550,2100,25,1,1,34400
1056,2011001374427,2100,27,3,1,23000
1057,2011001380115,2100,4,2,1,48400
1058,2011001380336,2100,0,1,0,0
1059,2011001383450,2100,23,2,2,59300
1060,2011001384580,2100,9,5,2,8950
1061,2011001384803,2100,57,4,1,70000
1062,2011001385262,2100,13,2,2,155300
1063,2011001385441,2100,15,12,2,184170
1064,2011001385457,2100,19,2,2,191000
1065,2011001388270,2100,6,2,2,15000
1066,2011001390622,2100,5,2,2,39800
1067,2011001392286,2100,77,6,3,70800
1068,2011001393039,2100,21,2,3,502000
1069,2011001395641,2100,12,1,1,55000
1070,2011001396039,2100,63,1,1,40000
1071,2011001397419,2100,2,2,2,78250
1072,2011001397806,2100,12,5,1,75000
1073,2011001399935,2100,53,2,2,32300
1074,2011001401197,2100,10,1,1,22230
1075,2011001402829,2100,13,2,2,156100
1076,2011001402987,2100,2,2,3,157690
1077,2011001405132,2100,2,2,2,42620
1078,2011001406990,2100,48,4,3,0
1079,2011001407503,2100,0,1,0,0
1080,2011001408884,2100,0,1,0,0
1081,2011001408988,2100,3,3,2,23300
1082,2011001410073,2100,33,1,0,27000
1083,2011001410318,2100,34,1,1,75000
1084,2011001411882,2100,0,1,0,0
1085,2011001412312,2100,2,1,1,54000
1086,2011001413620,2100,0,1,0,0
1087,2011001417185,2100,0,1,0,0
1088,2011001417943,2100,32,1,2,3000
1089,2011001418209,2100,4,2,1,34000
1090,2011001419029,2100,22,1,0,47000
1091,2011001419071,2100,12,2,2,595300
1092,2011001419985,2100,27,1,0,10000
1093,2011001424626,2100,24,2,2,70500
1094,2011001424723,2100,17,2,1,106200
1095,2011001425665,2100,29,6,2,66200
1096,2011001427110,2100,0,1,0,0
1097,2011001428333,2100,0,1,0,0
1098,2011001429184,2100,4,2,1,38300
1099,2011001429397,2100,42,5,1,7000
1100,2011001430539,2100,5,2,1,35100
1101,2011001431439,2100,0,1,0,0
1102,2011001432841,2100,19,2,1,43300
1103,2011001432919,2100,12,1,1,13000
1104,2011001434705,2100,68,0,0,0
1105,2011001436645,2100,14,1,1,16000
1106,2011001436964,2100,69,1,1,0
1107,2011001438668,2100,10,1,0,6000
1108,2011001438949,2100,29,1,2,59900
1109,2011001439390,2100,0,1,0,0
1110,2011001443063,2100,2,4,4,136000
1111,2011001444329,2100,16,3,2,83600
1112,2011001445545,2100,6,4,3,102800
1113,2011001448248,2100,13,2,2,112000
1114,2011001449839,2100,19,1,1,50500
1115,2011001451527,2100,34,0,0,0
1116,2011001451912,2100,9,2,1,57000
1117,2011001452419,2100,0,1,0,0
1118,2011001454630,2100,6,2,2,8770
1119,2011001456677,2100,11,3,2,87600
1120,2011001457944,2100,15,5,2,296000
1121,2011001461209,2100,0,1,0,0
1122,2011001462351,2100,16,5,5,381600
1123,2011001463443,2100,15,2,2,13200
1124,2011001463619,2100,0,1,0,0
1125,2011001464014,2100,0,1,0,0
1126,2011001464065,2100,6,3,3,50000
1127,2011001465121,2100,0,1,0,0
1128,2011001465231,2100,16,3,1,10000
1129,2011001467646,2100,11,2,1,56000
1130,2011001471093,2100,10,1,0,25500
1131,2011001472781,2100,0,1,0,0
1132,2011001473774,2100,5,4,2,75900
1133,2011001475833,2100,4,2,2,41000
1134,2011001477402,2100,3,3,3,31780
1135,2011001478168,2100,6,1,1,77100
1136,2011001479575,2100,0,1,0,0
1137,2011001480404,2100,23,2,2,84970
1138,2011001481901,2100,29,1,1,62000
1139,2011001482991,2100,0,1,0,0
1140,2011001485708,2100,35,6,2,37400
1141,2011001486166,2100,0,1,0,0
1142,2011001487733,2100,11,2,2,74000
1143,2011001490146,2100,0,1,0,0
1144,2011001490636,2100,25,1,1,25000
1145,2011001492659,2100,66,0,0,0
1146,2011001494809,2100,21,1,1,32100
1147,2011001497028,2100,0,1,0,0
1148,2011001497223,2100,39,4,1,8400
1149,2011001497645,2100,7,1,0,0
1150,2011001498658,2100,0,1,0,0
1151,2011001499910,2100,16,1,1,1000
1152,2011001499953,2100,7,3,2,1e+05
1153,2011001500406,2100,20,4,2,96000
1154,2011001501718,2100,50,1,1,15500
